1244,0.0156862745098039,DFS:,15.15933918952942,5,safe,Baseline:,17.29942274093628,5,safe,abcrown:,unknown,1000.1576
1244,0.0196078431372549,DFS:,732.114889383316,147,safe,Baseline:,1004.9983112812042,278,unknown,abcrown:,unknown,1000.1635
1244,0.0235294117647058,DFS:,19.20111441612244,3,adv_example,Baseline:,16.041470766067505,3,adv_example,abcrown:,unknown,1000.132
237,0.0117647058823529,DFS:,14.18024230003357,5,safe,Baseline:,14.463397979736328,7,safe,abcrown:,unknown,1000.191
3124,0.0156862745098039,DFS:,29.93713092803955,11,safe,Baseline:,1004.1176056861876,588,unknown,abcrown:,safe,0.205
3124,0.0196078431372549,DFS:,39.64291548728943,14,adv_example,Baseline:,128.82263588905334,66,adv_example,abcrown:,safe,61.5349
6139,0.0156862745098039,DFS:,106.8831524848938,33,safe,Baseline:,1005.3692116737366,470,unknown,abcrown:,safe,0.1885
6139,0.0196078431372549,DFS:,214.0547060966492,21,safe,Baseline:,1007.7217888832092,140,unknown,abcrown:,safe,0.194
6139,0.0235294117647058,DFS:,126.38612818717957,10,adv_example,Baseline:,339.0720829963684,38,adv_example,abcrown:,safe,5.1497
8167,0.0156862745098039,DFS:,36.43955683708191,11,safe,Baseline:,245.46703386306763,103,safe,abcrown:,unknown,1000.1296
8167,0.0196078431372549,DFS:,193.901908159256,27,safe,Baseline:,1008.4463636875151,205,unknown,abcrown:,unknown,1000.2894
8167,0.0235294117647058,DFS:,952.3594174385072,51,safe,Baseline:,1008.451019525528,73,unknown,abcrown:,unknown,1000.1601
141,0.0039215686274509,DFS:,19.73130750656128,7,safe,Baseline:,21.02410101890564,11,safe,abcrown:,safe,0.1685
231,0.0156862745098039,DFS:,36.19845080375672,13,safe,Baseline:,72.8704903125763,37,safe,abcrown:,safe,0.1863
231,0.0196078431372549,DFS:,430.1045823097229,101,safe,Baseline:,1005.6923713684082,325,unknown,abcrown:,safe,0.3014
4169,0.0156862745098039,DFS:,83.14539909362793,13,safe,Baseline:,1006.8043112754822,232,unknown,abcrown:,unknown,1000.1107
2123,0.0156862745098039,DFS:,32.543940782547,11,safe,Baseline:,42.75839757919312,21,safe,abcrown:,safe,56.5061
2123,0.0196078431372549,DFS:,43.520692110061646,13,safe,Baseline:,1006.6789917945862,393,unknown,abcrown:,unknown,1000.1081
6128,0.0313725490196078,DFS:,18.113729000091556,3,safe,Baseline:,14.974098682403564,3,safe,abcrown:,safe,69.9637
6128,0.0352941176470588,DFS:,119.86499333381651,7,safe,Baseline:,1006.4101631641388,99,unknown,abcrown:,unknown,1000.1816
6128,0.0392156862745098,DFS:,421.0486578941345,21,safe,Baseline:,1005.6388478279114,74,unknown,abcrown:,unknown,1000.112
6128,0.0431372549019607,DFS:,586.2350256443024,23,safe,Baseline:,1006.1207439899443,54,unknown,abcrown:,unknown,1000.1379
6128,0.0470588235294117,DFS:,905.7636289596558,29,safe,Baseline:,1010.642096042633,46,unknown,abcrown:,unknown,1000.1467
6128,0.0509803921568627,DFS:,1021.7758374214172,29,unknown,Baseline:,1012.3754374980928,40,unknown,abcrown:,unknown,1000.2112
6128,0.0549019607843137,DFS:,1003.8430531024932,25,unknown,Baseline:,1021.3005566596984,34,unknown,abcrown:,unknown,1000.2315
6128,0.0588235294117647,DFS:,1054.073014497757,23,unknown,Baseline:,1027.2898471355438,32,unknown,abcrown:,unknown,1000.2254
6128,0.0627450980392156,DFS:,1034.573210477829,19,unknown,Baseline:,1026.1018528938291,27,unknown,abcrown:,unknown,1000.1455
8106,0.0196078431372549,DFS:,11.54063320159912,3,safe,Baseline:,9.847193479537964,3,safe,abcrown:,safe,0.1871
8106,0.0235294117647058,DFS:,32.147708892822266,9,safe,Baseline:,1004.1951532363892,428,unknown,abcrown:,safe,58.3781
8106,0.0274509803921568,DFS:,554.2520062923431,45,safe,Baseline:,1003.5681028366088,120,unknown,abcrown:,safe,409.5354
8106,0.0313725490196078,DFS:,1018.8694448471068,41,unknown,Baseline:,1006.7424910068512,62,unknown,abcrown:,unknown,1000.2044
8106,0.0352941176470588,DFS:,1014.2480685710908,35,unknown,Baseline:,1007.0806772708892,54,unknown,abcrown:,unknown,1000.1906
8106,0.0392156862745098,DFS:,1068.9128034114838,31,unknown,Baseline:,1023.133650779724,46,unknown,abcrown:,unknown,1000.2892
2150,0.0078431372549019,DFS:,21.74370765686035,7,safe,Baseline:,1004.0501482486724,549,unknown,abcrown:,safe,0.1726
3112,0.0274509803921568,DFS:,48.1300356388092,9,safe,Baseline:,111.53439283370972,31,safe,abcrown:,safe,0.2043
3112,0.0313725490196078,DFS:,120.53488087654114,15,safe,Baseline:,1005.4774301052094,189,unknown,abcrown:,safe,59.0967
3112,0.0352941176470588,DFS:,294.5580666065216,17,safe,Baseline:,1004.491358757019,92,unknown,abcrown:,safe,62.6559
3112,0.0392156862745098,DFS:,1015.5711641311646,43,unknown,Baseline:,1012.6485996246338,62,unknown,abcrown:,safe,897.8306
3112,0.0431372549019607,DFS:,1020.7221069335938,37,unknown,Baseline:,1010.849146604538,53,unknown,abcrown:,unknown,1000.1802
3112,0.0470588235294117,DFS:,1012.380232334137,31,unknown,Baseline:,1008.22833776474,44,unknown,abcrown:,unknown,1000.2813
3112,0.0509803921568627,DFS:,928.6190509796144,25,safe,Baseline:,1021.9638481140136,38,unknown,abcrown:,unknown,1000.3032
3112,0.0549019607843137,DFS:,1061.345354795456,23,unknown,Baseline:,1006.3591072559356,32,unknown,abcrown:,unknown,1000.2986
3112,0.0588235294117647,DFS:,1017.512814283371,19,unknown,Baseline:,1024.9074087142944,28,unknown,abcrown:,unknown,1000.1686
3112,0.0627450980392156,DFS:,1087.4567391872406,17,unknown,Baseline:,1023.3070578575134,23,unknown,abcrown:,unknown,1000.2085
4159,0.0117647058823529,DFS:,9.283853769302368,3,safe,Baseline:,7.73027777671814,3,safe,abcrown:,safe,0.1887
7131,0.0117647058823529,DFS:,27.74136710166931,9,safe,Baseline:,1004.779542684555,538,unknown,abcrown:,safe,0.1774
6112,0.0196078431372549,DFS:,117.322904586792,27,safe,Baseline:,1004.3437688350676,345,unknown,abcrown:,unknown,1000.1988
6112,0.0235294117647058,DFS:,201.66917777061465,19,safe,Baseline:,1003.283224582672,138,unknown,abcrown:,unknown,1000.1592
1106,0.0274509803921568,DFS:,10.244457483291626,3,safe,Baseline:,8.705262899398804,3,safe,abcrown:,safe,59.5503
1106,0.0313725490196078,DFS:,25.97017455101013,7,safe,Baseline:,1005.7739706039428,516,unknown,abcrown:,unknown,1000.1297
1106,0.0352941176470588,DFS:,376.36350297927856,117,safe,Baseline:,1005.8616349697112,407,unknown,abcrown:,unknown,1000.1829
1106,0.0392156862745098,DFS:,33.03917860984802,9,safe,Baseline:,1005.8476588726044,405,unknown,abcrown:,unknown,1000.2487
1106,0.0431372549019607,DFS:,153.85553455352783,43,safe,Baseline:,1006.259213924408,347,unknown,abcrown:,unknown,1000.1719
1106,0.0470588235294117,DFS:,159.8895661830902,21,safe,Baseline:,1008.2402358055116,193,unknown,abcrown:,unknown,1000.2883
1106,0.0509803921568627,DFS:,28.01133799552917,2,adv_example,Baseline:,20.456281185150143,2,adv_example,abcrown:,unknown,1000.2624
4181,0.0078431372549019,DFS:,20.88201785087585,7,safe,Baseline:,15.615469694137571,7,safe,abcrown:,safe,0.1629
3116,0.0117647058823529,DFS:,23.003450632095337,7,safe,Baseline:,99.49322605133057,51,safe,abcrown:,unknown,1000.1553
148,0.0196078431372549,DFS:,76.72570013999939,13,safe,Baseline:,71.08006286621094,17,safe,abcrown:,unknown,1000.2242
148,0.0235294117647058,DFS:,189.05318522453308,23,safe,Baseline:,1005.1935863494872,168,unknown,abcrown:,unknown,1000.2039
148,0.0274509803921568,DFS:,458.6448221206665,23,safe,Baseline:,1015.1232283115388,71,unknown,abcrown:,unknown,1000.1251
148,0.0313725490196078,DFS:,645.9797449111938,27,safe,Baseline:,1013.305499792099,60,unknown,abcrown:,unknown,1000.134
148,0.0352941176470588,DFS:,193.2245342731476,7,adv_example,Baseline:,220.81935715675357,11,adv_example,abcrown:,unknown,1000.2173
146,0.0117647058823529,DFS:,128.89953422546387,33,safe,Baseline:,1005.3611619472504,386,unknown,abcrown:,safe,0.1851
3142,0.0235294117647058,DFS:,41.245051860809326,13,safe,Baseline:,45.41356182098389,21,safe,abcrown:,safe,2.2406
3142,0.0274509803921568,DFS:,172.51942825317383,25,safe,Baseline:,1007.8188562393188,214,unknown,abcrown:,safe,587.8516
3142,0.0313725490196078,DFS:,405.0454301834106,25,safe,Baseline:,1011.3841218948364,90,unknown,abcrown:,unknown,1000.1905
3142,0.0352941176470588,DFS:,660.4252214431763,27,safe,Baseline:,1004.5742027759552,60,unknown,abcrown:,unknown,1000.1761
3142,0.0392156862745098,DFS:,1051.77281498909,35,unknown,Baseline:,1011.3012268543245,49,unknown,abcrown:,unknown,1000.2299
3142,0.0431372549019607,DFS:,1013.5505101680756,25,unknown,Baseline:,1025.1890671253204,38,unknown,abcrown:,unknown,1000.1537
3142,0.0470588235294117,DFS:,1055.7210998535156,21,unknown,Baseline:,1026.7057871818542,30,unknown,abcrown:,unknown,1000.1516
3142,0.0509803921568627,DFS:,1045.063241481781,17,unknown,Baseline:,1029.525096654892,24,unknown,abcrown:,unknown,1000.2635
3142,0.0549019607843137,DFS:,1081.9803342819214,15,unknown,Baseline:,1042.2350010871887,21,unknown,abcrown:,unknown,1000.2067
3142,0.0588235294117647,DFS:,1099.1675267219543,13,unknown,Baseline:,1013.6516768932344,17,unknown,abcrown:,unknown,1000.1805
3142,0.0627450980392156,DFS:,1108.5334403514862,11,unknown,Baseline:,1029.372449874878,15,unknown,abcrown:,unknown,1000.2211
7116,0.0196078431372549,DFS:,33.10487103462219,9,safe,Baseline:,38.834147453308105,15,safe,abcrown:,safe,0.1822
7116,0.0235294117647058,DFS:,98.62522315979004,17,safe,Baseline:,1004.955649137497,246,unknown,abcrown:,safe,0.1897
5110,0.0117647058823529,DFS:,10.497969150543211,3,safe,Baseline:,8.88791561126709,3,safe,abcrown:,safe,0.2875
5110,0.0156862745098039,DFS:,145.24311137199402,21,safe,Baseline:,1004.193690776825,205,unknown,abcrown:,safe,0.1903
