237,0.0156862745098039,DFS:,42.44335675239563,7,safe,Baseline:,1002.7101101875304,242,unknown,abcrown:,unknown,1000.3722
6139,0.0196078431372549,DFS:,21.543882131576535,3,safe,Baseline:,18.5478310585022,3,safe,abcrown:,safe,0.2377
6139,0.0235294117647058,DFS:,293.57775044441223,27,safe,Baseline:,1008.5600867271424,135,unknown,abcrown:,safe,0.2422
6139,0.0274509803921568,DFS:,1039.613849401474,37,unknown,Baseline:,1006.3859703540802,53,unknown,abcrown:,safe,0.3639
6139,0.0313725490196078,DFS:,1073.3998622894287,23,unknown,Baseline:,1013.8623235225676,34,unknown,abcrown:,safe,5.6832
6139,0.0352941176470588,DFS:,1028.7906022071838,17,unknown,Baseline:,1017.8854396343232,24,unknown,abcrown:,safe,59.6507
6139,0.0392156862745098,DFS:,1041.6758601665497,15,unknown,Baseline:,1048.0712172985077,22,unknown,abcrown:,safe,101.1616
6139,0.0431372549019607,DFS:,1028.4932684898376,13,unknown,Baseline:,1038.2533106803894,19,unknown,abcrown:,safe,994.169
6139,0.0470588235294117,DFS:,1018.792812347412,11,unknown,Baseline:,1042.722242355347,16,unknown,abcrown:,unknown,1000.3841
8167,0.0156862745098039,DFS:,34.05101799964905,7,safe,Baseline:,55.449991941452026,17,safe,abcrown:,unknown,1000.1841
8167,0.0196078431372549,DFS:,245.61658334732056,23,safe,Baseline:,1009.4397678375244,143,unknown,abcrown:,unknown,1000.2537
6132,0.0235294117647058,DFS:,106.22923254966736,15,safe,Baseline:,516.6904001235962,103,safe,abcrown:,unknown,1000.3582
6132,0.0274509803921568,DFS:,486.89580821990967,45,safe,Baseline:,1005.2238376140594,133,unknown,abcrown:,unknown,1000.1572
6132,0.0313725490196078,DFS:,922.1999583244324,59,safe,Baseline:,1005.3295459747314,95,unknown,abcrown:,unknown,1000.2964
231,0.0156862745098039,DFS:,28.005309343338013,7,safe,Baseline:,21.274275302886963,7,safe,abcrown:,safe,0.213
231,0.0196078431372549,DFS:,63.205265045166016,15,safe,Baseline:,1003.7756052017212,291,unknown,abcrown:,safe,0.2166
6128,0.0431372549019607,DFS:,22.87185025215149,3,safe,Baseline:,18.709920406341556,3,safe,abcrown:,safe,62.0651
6128,0.0470588235294117,DFS:,177.6186602115631,15,safe,Baseline:,423.5540099143982,53,safe,abcrown:,unknown,1000.2268
6128,0.0509803921568627,DFS:,637.5128147602081,25,safe,Baseline:,1011.5188612937928,59,unknown,abcrown:,unknown,1000.3129
6128,0.0549019607843137,DFS:,959.519998550415,29,safe,Baseline:,1024.0468819141388,45,unknown,abcrown:,unknown,1000.3872
6128,0.0588235294117647,DFS:,1010.1135032176971,25,safe,Baseline:,1020.200705766678,37,unknown,abcrown:,unknown,1000.2125
6128,0.0627450980392156,DFS:,1095.1647942066193,23,unknown,Baseline:,1026.559904336929,33,unknown,abcrown:,unknown,1000.3318
8106,0.0117647058823529,DFS:,106.93061304092409,27,safe,Baseline:,1005.4190826416016,343,unknown,abcrown:,safe,0.2367
2150,0.0156862745098039,DFS:,227.72714519500727,33,safe,Baseline:,1003.5198311805724,199,unknown,abcrown:,safe,56.0368
3112,0.0313725490196078,DFS:,27.791057109832764,5,safe,Baseline:,21.321195363998413,5,safe,abcrown:,safe,56.4383
3112,0.0352941176470588,DFS:,767.9390735626221,59,safe,Baseline:,1010.0433678627014,104,unknown,abcrown:,safe,67.599
3112,0.0392156862745098,DFS:,1029.4798583984375,37,unknown,Baseline:,1015.1802644729614,52,unknown,abcrown:,unknown,1000.1562
3112,0.0431372549019607,DFS:,1013.197639465332,29,unknown,Baseline:,1007.3192496299744,39,unknown,abcrown:,unknown,1000.1746
3112,0.0470588235294117,DFS:,1069.8501982688904,21,unknown,Baseline:,1026.5365161895752,27,unknown,abcrown:,unknown,1000.1564
3112,0.0509803921568627,DFS:,1113.6965126991272,19,unknown,Baseline:,1033.0079448223114,24,unknown,abcrown:,unknown,1000.243
3112,0.0549019607843137,DFS:,1060.0786538124084,17,unknown,Baseline:,1009.1769895553588,22,unknown,abcrown:,unknown,1000.253
3112,0.0588235294117647,DFS:,1103.1260352134705,15,unknown,Baseline:,1010.9139187335968,19,unknown,abcrown:,unknown,1000.2963
3112,0.0627450980392156,DFS:,1119.3325536251068,13,unknown,Baseline:,1012.9321804046632,16,unknown,abcrown:,unknown,1000.3618
4159,0.0313725490196078,DFS:,31.04386615753174,7,safe,Baseline:,168.02753734588623,59,safe,abcrown:,unknown,1000.2066
4159,0.0352941176470588,DFS:,237.54557728767395,31,safe,Baseline:,1006.43292427063,186,unknown,abcrown:,unknown,1000.2684
4159,0.0392156862745098,DFS:,406.53724789619446,37,safe,Baseline:,1003.7069425582886,124,unknown,abcrown:,unknown,1000.3762
4159,0.0431372549019607,DFS:,198.6317868232727,13,safe,Baseline:,1011.5341217517852,92,unknown,abcrown:,unknown,1000.2192
4159,0.0470588235294117,DFS:,674.8635535240173,33,safe,Baseline:,1008.9396739006042,67,unknown,abcrown:,unknown,1000.2699
4159,0.0509803921568627,DFS:,1030.0382907390594,35,unknown,Baseline:,1009.6560144424438,47,unknown,abcrown:,unknown,1000.2274
4159,0.0549019607843137,DFS:,450.880996465683,13,adv_example,Baseline:,1028.6121022701263,39,unknown,abcrown:,unknown,1000.1836
6112,0.0235294117647058,DFS:,126.95235681533812,19,safe,Baseline:,1006.6655325889589,206,unknown,abcrown:,safe,3.8557
6112,0.0274509803921568,DFS:,110.00921845436096,15,safe,Baseline:,1003.966952085495,182,unknown,abcrown:,safe,56.7966
1106,0.0196078431372549,DFS:,20.728739738464355,7,safe,Baseline:,351.940455198288,187,safe,abcrown:,safe,0.2377
146,0.0117647058823529,DFS:,30.919214248657227,7,safe,Baseline:,23.06049418449402,7,safe,abcrown:,safe,0.2287
146,0.0156862745098039,DFS:,538.7658832073212,39,safe,Baseline:,1009.2459592819214,99,unknown,abcrown:,safe,0.3498
7116,0.0156862745098039,DFS:,50.47482109069824,11,safe,Baseline:,48.34241199493408,15,safe,abcrown:,safe,0.2227
7116,0.0196078431372549,DFS:,126.76440978050232,25,safe,Baseline:,1006.0802652835846,247,unknown,abcrown:,safe,0.2245
