2,0.0156862745098039,SA0:,1007.3907005786896,337,Status.UNKNOWN,-0.2406545877456665,SA1:,1006.0481722354889,329,Status.UNKNOWN,-0.2406545877456665,SA2:,1002.3208277225494,329,Status.UNKNOWN,-0.2406545877456665,SA3:,1004.3317000865936,329,Status.UNKNOWN,-0.2406545877456665,SA4:,1002.5267601013184,317,Status.UNKNOWN,-0.2406545877456665,SA5:,1002.7190134525299,311,Status.UNKNOWN,-0.2406545877456665
4,0.0196078431372549,SA0:,13.503242015838623,3,Status.VERIFIED,0.04065082222223282,SA1:,13.323723554611206,3,Status.VERIFIED,0.04065082222223282,SA2:,13.246890783309937,3,Status.VERIFIED,0.04065082222223282,SA3:,13.263822317123413,3,Status.VERIFIED,0.04065082222223282,SA4:,13.448818922042847,3,Status.VERIFIED,0.04065082222223282,SA5:,13.526748895645142,3,Status.VERIFIED,0.04065082222223282
4,0.0235294117647058,SA0:,938.0390751361847,169,Status.VERIFIED,-0.6208167672157288,SA1:,940.0301415920258,169,Status.VERIFIED,-0.6208167672157288,SA2:,941.2944509983063,169,Status.VERIFIED,-0.6208167672157288,SA3:,936.4767458438873,169,Status.VERIFIED,-0.6208167672157288,SA4:,939.3642342090607,169,Status.VERIFIED,-0.6208167672157288,SA5:,944.9447953701019,169,Status.VERIFIED,-0.6208167672157288
4,0.0274509803921568,SA0:,1023.356018781662,75,Status.UNKNOWN,-1.3629679679870605,SA1:,1014.0178918838501,75,Status.UNKNOWN,-1.3629679679870605,SA2:,1016.7982134819031,75,Status.UNKNOWN,-1.3629679679870605,SA3:,1034.3300700187683,77,Status.UNKNOWN,-1.3629679679870605,SA4:,1006.7139103412628,75,Status.UNKNOWN,-1.3629679679870605,SA5:,1021.2241787910461,75,Status.UNKNOWN,-1.3629679679870605
4,0.0313725490196078,SA0:,1036.9143767356873,47,Status.UNKNOWN,-2.4323766231536865,SA1:,1043.0977053642273,47,Status.UNKNOWN,-2.4323766231536865,SA2:,1031.048849105835,47,Status.UNKNOWN,-2.4323766231536865,SA3:,1048.708634853363,47,Status.UNKNOWN,-2.4323766231536865,SA4:,1010.6023373603821,47,Status.UNKNOWN,-2.4323766231536865,SA5:,1010.6733975410461,47,Status.UNKNOWN,-2.4323766231536865
4,0.0352941176470588,SA0:,1051.524540901184,35,Status.UNKNOWN,-3.8975155353546143,SA1:,1036.0884959697723,35,Status.UNKNOWN,-3.8975155353546143,SA2:,1045.165297985077,35,Status.UNKNOWN,-3.8975155353546143,SA3:,1031.3836965560913,35,Status.UNKNOWN,-3.8975155353546143,SA4:,1018.1405630111694,35,Status.UNKNOWN,-3.8975155353546143,SA5:,1049.6197140216827,35,Status.UNKNOWN,-3.8975155353546143
4,0.0392156862745098,SA0:,1074.4790434837341,33,Status.UNKNOWN,-6.185286998748779,SA1:,1043.1291677951813,31,Status.UNKNOWN,-6.185286998748779,SA2:,1042.2442400455475,31,Status.UNKNOWN,-6.185286998748779,SA3:,1007.334246635437,31,Status.UNKNOWN,-6.185286998748779,SA4:,1027.9789907932281,31,Status.UNKNOWN,-6.185286998748779,SA5:,1038.978505373001,31,Status.UNKNOWN,-6.185286998748779
4,0.0431372549019607,SA0:,1029.0112507343292,25,Status.UNKNOWN,-8.777502059936523,SA1:,1067.5475590229034,27,Status.UNKNOWN,-8.777502059936523,SA2:,1066.0782449245453,27,Status.UNKNOWN,-8.777502059936523,SA3:,1073.0699622631073,27,Status.UNKNOWN,-8.777502059936523,SA4:,1080.2646601200104,27,Status.UNKNOWN,-8.777502059936523,SA5:,1071.6430718898773,27,Status.UNKNOWN,-8.777502059936523
4,0.0470588235294117,SA0:,1064.9205317497253,23,Status.UNKNOWN,-11.578550338745117,SA1:,1044.3461482524872,23,Status.UNKNOWN,-11.578550338745117,SA2:,1059.0005240440369,23,Status.UNKNOWN,-11.578550338745117,SA3:,1057.0121870040894,23,Status.UNKNOWN,-11.578550338745117,SA4:,1067.386731147766,23,Status.UNKNOWN,-11.578550338745117,SA5:,1062.818610906601,23,Status.UNKNOWN,-11.578550338745117
5,0.0156862745098039,SA0:,43.63392233848572,17,Status.VERIFIED,-0.07331519573926926,SA1:,43.03490114212036,17,Status.VERIFIED,-0.07331519573926926,SA2:,42.97258949279785,17,Status.VERIFIED,-0.07331519573926926,SA3:,44.05182862281799,17,Status.VERIFIED,-0.07331519573926926,SA4:,42.427945375442505,17,Status.VERIFIED,-0.07331519573926926,SA5:,40.40320944786072,17,Status.VERIFIED,-0.07331519573926926
