0,0.0117647058823529,SA0:,1001.8282380104065,1123,Status.UNKNOWN,-0.07097303867340088,SA1:,1002.0696921348572,1137,Status.UNKNOWN,-0.07097303867340088,SA2:,1002.0512797832489,1123,Status.UNKNOWN,-0.07097303867340088,SA3:,1001.882431268692,1129,Status.UNKNOWN,-0.07097303867340088,SA4:,1002.500962972641,1145,Status.UNKNOWN,-0.07097303867340088,SA5:,1001.197018623352,1101,Status.UNKNOWN,-0.07097303867340088
1,0.0156862745098039,SA0:,1001.6962912082672,1509,Status.UNKNOWN,-0.338097482919693,SA1:,1001.4365112781525,1505,Status.UNKNOWN,-0.338097482919693,SA2:,1001.141642332077,1517,Status.UNKNOWN,-0.338097482919693,SA3:,1001.3980853557587,1519,Status.UNKNOWN,-0.338097482919693,SA4:,1001.1414079666138,1501,Status.UNKNOWN,-0.338097482919693,SA5:,1001.2873201370239,1507,Status.UNKNOWN,-0.338097482919693
2,0.0196078431372549,SA0:,62.29199290275574,75,Status.VERIFIED,-0.39549481868743896,SA1:,62.775593996047974,75,Status.VERIFIED,-0.39549481868743896,SA2:,61.19013476371765,75,Status.VERIFIED,-0.39549481868743896,SA3:,61.89288520812988,75,Status.VERIFIED,-0.39549481868743896,SA4:,62.259331941604614,75,Status.VERIFIED,-0.39549481868743896,SA5:,62.759395599365234,75,Status.VERIFIED,-0.39549481868743896
2,0.0235294117647058,SA0:,1000.8366498947144,899,Status.UNKNOWN,-1.299748182296753,SA1:,1000.6928141117096,903,Status.UNKNOWN,-1.299748182296753,SA2:,1001.8861658573151,885,Status.UNKNOWN,-1.299748182296753,SA3:,1001.1536250114441,841,Status.UNKNOWN,-1.299748182296753,SA4:,1002.7009847164154,859,Status.UNKNOWN,-1.299748182296753,SA5:,1001.5007724761963,899,Status.UNKNOWN,-1.299748182296753
2,0.0274509803921568,SA0:,1001.4394388198853,809,Status.UNKNOWN,-2.4382033348083496,SA1:,1001.5892329216003,817,Status.UNKNOWN,-2.4382033348083496,SA2:,1002.0540580749512,815,Status.UNKNOWN,-2.4382033348083496,SA3:,1001.0753352642059,807,Status.UNKNOWN,-2.4382033348083496,SA4:,1002.8139159679413,803,Status.UNKNOWN,-2.4382033348083496,SA5:,1001.9837603569031,779,Status.UNKNOWN,-2.4382033348083496
3,0.0078431372549019,SA0:,17.46754264831543,27,Status.VERIFIED,-0.04892588406801224,SA1:,17.016170740127563,27,Status.VERIFIED,-0.04892588406801224,SA2:,16.88580822944641,27,Status.VERIFIED,-0.04892588406801224,SA3:,17.133604526519775,27,Status.VERIFIED,-0.04892588406801224,SA4:,16.892663717269897,27,Status.VERIFIED,-0.04892588406801224,SA5:,17.18085265159607,27,Status.VERIFIED,-0.04892588406801224
4,0.0156862745098039,SA0:,5.1471757888793945,7,Status.VERIFIED,-0.06767041981220245,SA1:,5.505249261856079,7,Status.VERIFIED,-0.06767041981220245,SA2:,5.339825391769409,7,Status.VERIFIED,-0.06767041981220245,SA3:,5.222911596298218,7,Status.VERIFIED,-0.06767041981220245,SA4:,5.371258020401001,7,Status.VERIFIED,-0.06767041981220245,SA5:,5.34914755821228,7,Status.VERIFIED,-0.06767041981220245
4,0.0196078431372549,SA0:,1000.6875214576721,899,Status.UNKNOWN,-0.7213180661201477,SA1:,1000.9486019611359,917,Status.UNKNOWN,-0.7213180661201477,SA2:,1000.6420357227325,929,Status.UNKNOWN,-0.7213180661201477,SA3:,1000.6579213142395,923,Status.UNKNOWN,-0.7213180661201477,SA4:,1000.6448709964752,903,Status.UNKNOWN,-0.7213180661201477,SA5:,1000.6417739391327,907,Status.UNKNOWN,-0.7213180661201477
4,0.0235294117647058,SA0:,1004.0727307796478,519,Status.UNKNOWN,-1.5061193704605103,SA1:,1003.8751647472382,515,Status.UNKNOWN,-1.5061193704605103,SA2:,1002.1805057525635,515,Status.UNKNOWN,-1.5061193704605103,SA3:,1001.0692911148071,517,Status.UNKNOWN,-1.5061193704605103,SA4:,1003.665602684021,515,Status.UNKNOWN,-1.5061193704605103,SA5:,1004.4871966838837,523,Status.UNKNOWN,-1.5061193704605103
4,0.0274509803921568,SA0:,1002.3482315540314,385,Status.UNKNOWN,-2.3322253227233887,SA1:,1004.305061340332,387,Status.UNKNOWN,-2.3322253227233887,SA2:,1002.8949105739594,387,Status.UNKNOWN,-2.3322253227233887,SA3:,1003.3999590873718,385,Status.UNKNOWN,-2.3322253227233887,SA4:,1003.3134076595306,385,Status.UNKNOWN,-2.3322253227233887,SA5:,1003.5921094417572,383,Status.UNKNOWN,-2.3322253227233887
5,0.0156862745098039,SA0:,20.297486305236816,27,Status.VERIFIED,-0.037728287279605865,SA1:,19.96163558959961,27,Status.VERIFIED,-0.037728287279605865,SA2:,19.84155011177063,27,Status.VERIFIED,-0.037728287279605865,SA3:,19.70994520187378,27,Status.VERIFIED,-0.037728287279605865,SA4:,19.28110647201538,27,Status.VERIFIED,-0.037728287279605865,SA5:,19.37447452545166,27,Status.VERIFIED,-0.037728287279605865
5,0.0196078431372549,SA0:,1001.5584347248077,1003,Status.UNKNOWN,-0.47777917981147766,SA1:,1001.3097705841064,985,Status.UNKNOWN,-0.47777917981147766,SA2:,1001.7482867240906,973,Status.UNKNOWN,-0.47777917981147766,SA3:,1000.8357388973236,973,Status.UNKNOWN,-0.47777917981147766,SA4:,1001.6506955623627,967,Status.UNKNOWN,-0.47777917981147766,SA5:,1000.6535913944244,965,Status.UNKNOWN,-0.47777917981147766
