1,0.0156862745098039,DFS:,13.882933616638184,5,Status.VERIFIED,-0.013384067453444,Balance,13.716270417223468,5,Status.VERIFIED,-0.013384067453444,
1,0.0196078431372549,DFS:,1009.5716998577118,243,Status.UNKNOWN,-0.8247094750404358,Balance,610.8300982077199,229,Status.UNKNOWN,-0.8247094750404358,
1,0.0235294117647058,DFS:,18.116254806518555,3,Status.ADV_EXAMPLE,-1.3934638500213623,Balance,17.493952863846047,3,Status.ADV_EXAMPLE,-1.3934638500213623,
2,0.0117647058823529,DFS:,18.023059368133545,7,Status.VERIFIED,-0.0952311232686042,Balance,17.52615261369965,7,Status.VERIFIED,-0.0952311232686042,
3,0.0156862745098039,DFS:,1006.9048819541932,451,Status.UNKNOWN,-0.2097581326961517,Balance,790.41221069936,445,Status.UNKNOWN,-0.2097581326961517,
3,0.0196078431372549,DFS:,50.766934394836426,20,Status.ADV_EXAMPLE,-0.912381649017334,Balance,30.38008790461417,28,Status.ADV_EXAMPLE,-0.912381649017334,
4,0.0156862745098039,DFS:,1006.7335748672484,371,Status.UNKNOWN,-0.6299524903297424,Balance,832.6276889840899,357,Status.UNKNOWN,-0.6299524903297424,
4,0.0196078431372549,DFS:,1017.6245794296264,119,Status.UNKNOWN,-1.560280680656433,Balance,573.5915106013465,117,Status.UNKNOWN,-1.560280680656433,
4,0.0235294117647058,DFS:,247.8690857887268,24,Status.ADV_EXAMPLE,-2.5261383056640625,Balance,132.1110421109713,60,Status.ADV_EXAMPLE,-2.5261383056640625,
5,0.0156862745098039,DFS:,312.9481658935547,103,Status.VERIFIED,-0.0558840744197368,Balance,303.74547090535947,101,Status.UNKNOWN,-0.0558840744197368,
5,0.0196078431372549,DFS:,1009.0676581859587,167,Status.UNKNOWN,-0.6007937788963318,Balance,679.2060149170671,165,Status.UNKNOWN,-0.6007937788963318,
5,0.0235294117647058,DFS:,1015.7805001735688,65,Status.UNKNOWN,-2.1155617237091064,Balance,533.8212212407911,63,Status.UNKNOWN,-2.1155617237091064,
8,0.0039215686274509,DFS:,26.75689125061035,11,Status.VERIFIED,-0.0008102896972559,Balance,25.48484884032406,11,Status.VERIFIED,-0.0008102896972559,
9,0.0156862745098039,DFS:,95.94983172416688,37,Status.VERIFIED,-0.1980196684598922,Balance,93.83044455947568,37,Status.VERIFIED,-0.1980196684598922,
9,0.0196078431372549,DFS:,1003.2917091846466,271,Status.UNKNOWN,-0.8815128803253174,Balance,786.318729516178,249,Status.UNKNOWN,-0.8815128803253174,
10,0.0156862745098039,DFS:,1004.5116305351256,195,Status.UNKNOWN,-0.6043486595153809,Balance,512.0143992329089,181,Status.UNKNOWN,-0.6043486595153809,
11,0.0156862745098039,DFS:,59.61850619316101,21,Status.VERIFIED,-0.1324850916862487,Balance,58.583686794085615,21,Status.VERIFIED,-0.1324850916862487,
11,0.0196078431372549,DFS:,1008.6116940975188,341,Status.UNKNOWN,-0.6405792236328125,Balance,764.5594945239203,293,Status.UNKNOWN,-0.6405792236328125,
