2,0.0156862745098039,DFS:,1005.7614841461182,329,Status.UNKNOWN,-0.2406545877456665,Balance,581.7470379680212,341,Status.UNKNOWN,-0.2406545877456665,
4,0.0196078431372549,DFS:,13.09429097175598,3,Status.VERIFIED,0.0406508222222328,Balance,12.7919093772831,3,Status.VERIFIED,0.0406508222222328,
4,0.0235294117647058,DFS:,939.9828569889067,169,Status.VERIFIED,-0.6208167672157288,Balance,925.9264391533212,169,Status.VERIFIED,-0.6208167672157288,
4,0.0274509803921568,DFS:,1017.0475738048552,79,Status.UNKNOWN,-1.3629679679870603,Balance,718.9179443702528,75,Status.UNKNOWN,-1.3629679679870603,
4,0.0313725490196078,DFS:,1039.9591183662417,49,Status.UNKNOWN,-2.4323766231536865,Balance,878.6160035331183,47,Status.UNKNOWN,-2.4323766231536865,
4,0.0352941176470588,DFS:,1060.8911895751953,37,Status.UNKNOWN,-3.8975155353546143,Balance,628.3228752754482,35,Status.UNKNOWN,-3.8975155353546143,
4,0.0392156862745098,DFS:,1054.6642439365387,33,Status.UNKNOWN,-6.185286998748779,Balance,738.3314647716952,31,Status.UNKNOWN,-6.185286998748779,
4,0.0431372549019607,DFS:,1029.3898820877075,27,Status.UNKNOWN,-8.777502059936523,Balance,1007.071505823326,27,Status.UNKNOWN,-8.777502059936523,
4,0.0470588235294117,DFS:,1036.1240208148956,23,Status.UNKNOWN,-11.578550338745115,Balance,1015.1218667400176,23,Status.UNKNOWN,-11.578550338745115,
5,0.0156862745098039,DFS:,42.44180560112,17,Status.VERIFIED,-0.0733151957392692,Balance,40.48483900223685,17,Status.VERIFIED,-0.0733151957392692,
5,0.0196078431372549,DFS:,1009.8992886543274,213,Status.UNKNOWN,-0.4337009191513061,Balance,746.7744530671014,201,Status.UNKNOWN,-0.4337009191513061,
6,0.0235294117647058,DFS:,364.0668075084686,103,Status.VERIFIED,-0.241641953587532,Balance,357.4611307534237,103,Status.VERIFIED,-0.241641953587532,
6,0.0274509803921568,DFS:,1005.9826102256776,201,Status.UNKNOWN,-0.9266977906227112,Balance,526.3279014819751,199,Status.UNKNOWN,-0.9266977906227112,
6,0.0313725490196078,DFS:,1005.1544172763824,143,Status.UNKNOWN,-1.709727168083191,Balance,786.9250395556002,141,Status.UNKNOWN,-1.709727168083191,
9,0.0156862745098039,DFS:,14.500115633010864,7,Status.VERIFIED,-0.0766984894871711,Balance,14.191671512977424,7,Status.VERIFIED,-0.0766984894871711,
