id,eps,dfs_type,dfs_time,dfs_visit,dfs_status,sa0_type,sa0_time,sa0_visit,sa0_status,sa0_status_lb,sa1_type,sa1_time,sa1_visit,sa1_status,sa1_status_lb,sa2_type,sa2_time,sa2_visit,sa2_status,sa2_status_lb,sa3_type,sa3_time,sa3_visit,sa3_status,sa3_status_lb,sa4_type,sa4_time,sa4_visit,sa4_status,sa4_status_lb,sa5_type,sa5_time,sa5_visit,sa5_status,sa5_status_lb
36,0.0196078431372549,DFS:,2.156567573547364,7,Status.VERIFIED,SA0:,2.1411590576171875,7,Status.VERIFIED,-0.1459249854087829,SA1:,2.248677492141724,7,Status.VERIFIED,-0.1459249854087829,SA2:,2.231598138809204,7,Status.VERIFIED,-0.1459249854087829,SA3:,2.217429876327514,7,Status.VERIFIED,-0.1459249854087829,SA4:,2.185821056365967,7,Status.VERIFIED,-0.1459249854087829,SA5:,2.251971483230591,7,Status.VERIFIED,-0.1459249854087829
37,0.0235294117647058,DFS:,3.7224621772766113,11,Status.VERIFIED,SA0:,3.848757028579712,11,Status.VERIFIED,-0.1890583336353302,SA1:,3.791367292404175,11,Status.VERIFIED,-0.1890583336353302,SA2:,3.67387056350708,11,Status.VERIFIED,-0.1890583336353302,SA3:,3.7645821571350098,11,Status.VERIFIED,-0.1890583336353302,SA4:,3.877422571182251,11,Status.VERIFIED,-0.1890583336353302,SA5:,3.954482555389404,11,Status.VERIFIED,-0.1890583336353302
38,0.0117647058823529,DFS:,199.0346703529358,879,Status.VERIFIED,SA0:,1000.1705033779144,437,Status.UNKNOWN,-0.3112356066703796,SA1:,1000.175661087036,453,Status.UNKNOWN,-0.3112356066703796,SA2:,1000.1988537311554,431,Status.UNKNOWN,-0.3112356066703796,SA3:,1000.1683025360109,447,Status.UNKNOWN,-0.3112356066703796,SA4:,1000.1513912677764,443,Status.UNKNOWN,-0.3112356066703796,SA5:,1000.17675614357,399,Status.UNKNOWN,-0.3112356066703796
39,0.0274509803921568,DFS:,12.194000720977783,41,Status.VERIFIED,SA0:,11.633223533630373,41,Status.VERIFIED,-0.44565549492836,SA1:,11.67740797996521,41,Status.VERIFIED,-0.44565549492836,SA2:,12.095829486846924,41,Status.VERIFIED,-0.44565549492836,SA3:,12.070444107055664,41,Status.VERIFIED,-0.44565549492836,SA4:,11.689261436462402,41,Status.VERIFIED,-0.44565549492836,SA5:,11.71061897277832,41,Status.VERIFIED,-0.44565549492836
40,0.0196078431372549,DFS:,1.719231128692627,7,Status.VERIFIED,SA0:,1.709953546524048,7,Status.VERIFIED,-0.1903864741325378,SA1:,1.6895229816436768,7,Status.VERIFIED,-0.1903864741325378,SA2:,1.691448211669922,7,Status.VERIFIED,-0.1903864741325378,SA3:,1.668832778930664,7,Status.VERIFIED,-0.1903864741325378,SA4:,1.770026683807373,7,Status.VERIFIED,-0.1903864741325378,SA5:,1.7700738906860352,7,Status.VERIFIED,-0.1903864741325378
40,0.0235294117647058,DFS:,157.55848383903503,325,Status.VERIFIED,SA0:,1000.1665978431702,213,Status.UNKNOWN,-0.6567519307136536,SA1:,1000.1773145198822,215,Status.UNKNOWN,-0.6567519307136536,SA2:,1000.174201965332,219,Status.UNKNOWN,-0.6567519307136536,SA3:,1000.1799027919768,207,Status.UNKNOWN,-0.6567519307136536,SA4:,1000.1745448112488,213,Status.UNKNOWN,-0.6567519307136536,SA5:,1000.174702167511,213,Status.UNKNOWN,-0.6567519307136536
41,0.0235294117647058,DFS:,3.812825202941896,15,Status.VERIFIED,SA0:,3.3982951641082764,15,Status.VERIFIED,-0.1803257316350937,SA1:,3.535007238388061,15,Status.VERIFIED,-0.1803257316350937,SA2:,3.587650775909424,15,Status.VERIFIED,-0.1803257316350937,SA3:,3.688155174255371,15,Status.VERIFIED,-0.1803257316350937,SA4:,3.7087018489837646,15,Status.VERIFIED,-0.1803257316350937,SA5:,3.788682222366333,15,Status.VERIFIED,-0.1803257316350937
43,0.0156862745098039,DFS:,6.3109190464019775,11,Status.VERIFIED,SA0:,5.982339143753052,11,Status.VERIFIED,-0.0171755403280258,SA1:,6.1558678150177,11,Status.VERIFIED,-0.0171755403280258,SA2:,5.936738014221191,11,Status.VERIFIED,-0.0171755403280258,SA3:,5.972397089004517,11,Status.VERIFIED,-0.0171755403280258,SA4:,6.1270153522491455,11,Status.VERIFIED,-0.0171755403280258,SA5:,6.096700191497803,11,Status.VERIFIED,-0.0171755403280258
44,0.0274509803921568,DFS:,5.71818208694458,13,Status.VERIFIED,SA0:,5.479602813720703,13,Status.VERIFIED,-0.1477450877428054,SA1:,5.400828838348389,13,Status.VERIFIED,-0.1477450877428054,SA2:,5.478805780410767,13,Status.VERIFIED,-0.1477450877428054,SA3:,5.446432828903198,13,Status.VERIFIED,-0.1477450877428054,SA4:,5.389050245285034,13,Status.VERIFIED,-0.1477450877428054,SA5:,5.402337312698364,13,Status.VERIFIED,-0.1477450877428054
44,0.0352941176470588,DFS:,36.95027136802673,57,Status.ADV_EXAMPLE,SA0:,45.55880379676819,79,Status.ADV_EXAMPLE,-3.92419958114624,SA1:,34.93981742858887,57,Status.ADV_EXAMPLE,-3.92419958114624,SA2:,42.40914916992188,71,Status.ADV_EXAMPLE,-3.92419958114624,SA3:,61.38716530799866,105,Status.ADV_EXAMPLE,-3.92419958114624,SA4:,56.002721309661865,97,Status.ADV_EXAMPLE,-3.92419958114624,SA5:,63.99398708343506,111,Status.ADV_EXAMPLE,-3.92419958114624
