id,eps,dfs_type,dfs_time,dfs_visit,dfs_status,sa0_type,sa0_time,sa0_visit,sa0_status,sa0_status_lb,sa1_type,sa1_time,sa1_visit,sa1_status,sa1_status_lb,sa2_type,sa2_time,sa2_visit,sa2_status,sa2_status_lb,sa3_type,sa3_time,sa3_visit,sa3_status,sa3_status_lb,sa4_type,sa4_time,sa4_visit,sa4_status,sa4_status_lb,sa5_type,sa5_time,sa5_visit,sa5_status,sa5_status_lb
41,0.0274509803921568,DFS:,92.75614428520204,43,Status.VERIFIED,SA0:,94.37192296981812,43,Status.VERIFIED,-0.2662360072135925,SA1:,93.41864252090454,43,Status.VERIFIED,-0.2662360072135925,SA2:,95.46673703193665,43,Status.VERIFIED,-0.2662360072135925,SA3:,94.97536325454712,43,Status.VERIFIED,-0.2662360072135925,SA4:,93.6384210586548,43,Status.VERIFIED,-0.2662360072135925,SA5:,92.8227219581604,43,Status.VERIFIED,-0.2662360072135925
45,0.0235294117647058,DFS:,12.56939959526062,5,Status.VERIFIED,SA0:,12.5700581073761,5,Status.VERIFIED,-0.0475530624389648,SA1:,12.770616054534912,5,Status.VERIFIED,-0.0475530624389648,SA2:,12.757190704345703,5,Status.VERIFIED,-0.0475530624389648,SA3:,12.426397800445557,5,Status.VERIFIED,-0.0475530624389648,SA4:,12.564634323120115,5,Status.VERIFIED,-0.0475530624389648,SA5:,12.39703369140625,5,Status.VERIFIED,-0.0475530624389648
45,0.0392156862745098,DFS:,1023.2564294338226,49,Status.UNKNOWN,SA0:,1012.5868549346924,47,Status.UNKNOWN,-4.047718048095703,SA1:,1004.6707744598388,47,Status.UNKNOWN,-4.047718048095703,SA2:,806.3469762802124,39,Status.ADV_EXAMPLE,-4.047718048095703,SA3:,1042.6897389888763,49,Status.UNKNOWN,-4.047718048095703,SA4:,1003.0762853622437,47,Status.UNKNOWN,-4.047718048095703,SA5:,1028.0513498783112,49,Status.UNKNOWN,-4.047718048095703
50,0.0274509803921568,DFS:,11.858076572418211,5,Status.VERIFIED,SA0:,11.293681859970093,5,Status.VERIFIED,-0.1253815293312072,SA1:,11.486213207244871,5,Status.VERIFIED,-0.1253815293312072,SA2:,11.184255361557009,5,Status.VERIFIED,-0.1253815293312072,SA3:,11.341510772705078,5,Status.VERIFIED,-0.1253815293312072,SA4:,11.13766860961914,5,Status.VERIFIED,-0.1253815293312072,SA5:,11.27787446975708,5,Status.VERIFIED,-0.1253815293312072
50,0.0509803921568627,DFS:,63.46306324005127,2,Status.ADV_EXAMPLE,SA0:,64.84272360801697,2,Status.VERIFIED,,SA1:,64.8993706703186,2,Status.VERIFIED,,SA2:,65.18305230140686,2,Status.VERIFIED,,SA3:,65.05815148353577,2,Status.VERIFIED,,SA4:,65.17592883110046,2,Status.VERIFIED,,SA5:,65.04260635375977,2,Status.VERIFIED,
54,0.0274509803921568,DFS:,18.34185552597046,7,Status.VERIFIED,SA0:,18.145893096923828,7,Status.VERIFIED,-0.0932114720344543,SA1:,18.28852725028992,7,Status.VERIFIED,-0.0932114720344543,SA2:,18.10815739631653,7,Status.VERIFIED,-0.0932114720344543,SA3:,18.24732518196106,7,Status.VERIFIED,-0.0932114720344543,SA4:,17.94373393058777,7,Status.VERIFIED,-0.0932114720344543,SA5:,18.14139199256897,7,Status.VERIFIED,-0.0932114720344543
55,0.0117647058823529,DFS:,6.586772203445435,3,Status.VERIFIED,SA0:,6.444894790649414,3,Status.VERIFIED,0.0098339319229125,SA1:,6.863666534423828,3,Status.VERIFIED,0.0098339319229125,SA2:,6.537080764770508,3,Status.VERIFIED,0.0098339319229125,SA3:,6.790475845336914,3,Status.VERIFIED,0.0098339319229125,SA4:,6.444630861282349,3,Status.VERIFIED,0.0098339319229125,SA5:,6.708581924438477,3,Status.VERIFIED,0.0098339319229125
62,0.0039215686274509,DFS:,34.250044107437134,23,Status.VERIFIED,SA0:,36.09624910354614,23,Status.VERIFIED,-0.0023717149160802,SA1:,36.28638029098511,23,Status.VERIFIED,-0.0023717149160802,SA2:,36.24241852760315,23,Status.VERIFIED,-0.0023717149160802,SA3:,37.07695364952088,23,Status.VERIFIED,-0.0023717149160802,SA4:,35.220850706100464,23,Status.VERIFIED,-0.0023717149160802,SA5:,35.32469344139099,23,Status.VERIFIED,-0.0023717149160802
66,0.0196078431372549,DFS:,330.61246252059937,97,Status.VERIFIED,SA0:,339.1838757991791,97,Status.VERIFIED,-0.3259485960006714,SA1:,338.3123502731323,97,Status.VERIFIED,-0.3259485960006714,SA2:,337.4738383293152,97,Status.VERIFIED,-0.3259485960006714,SA3:,336.570015668869,97,Status.VERIFIED,-0.3259485960006714,SA4:,337.2678165435791,97,Status.VERIFIED,-0.3259485960006714,SA5:,333.8678023815155,97,Status.VERIFIED,-0.3259485960006714
73,0.0196078431372549,DFS:,24.609352350234985,9,Status.VERIFIED,SA0:,23.87179374694824,9,Status.VERIFIED,-0.0759849175810813,SA1:,23.627193689346317,9,Status.VERIFIED,-0.0759849175810813,SA2:,23.73155403137207,9,Status.VERIFIED,-0.0759849175810813,SA3:,23.546356201171875,9,Status.VERIFIED,-0.0759849175810813,SA4:,24.01598834991455,9,Status.VERIFIED,-0.0759849175810813,SA5:,23.49859404563904,9,Status.VERIFIED,-0.0759849175810813
73,0.0588235294117647,DFS:,757.7300629615784,7,Status.ADV_EXAMPLE,SA0:,1121.7416951656342,9,Status.UNKNOWN,-25.228008270263672,SA1:,1112.934775352478,9,Status.UNKNOWN,-25.228008270263672,SA2:,1035.734733581543,9,Status.ADV_EXAMPLE,-25.228008270263672,SA3:,1128.204102754593,9,Status.UNKNOWN,-25.228008270263672,SA4:,1172.1162176132202,9,Status.UNKNOWN,-25.228008270263672,SA5:,1154.9227957725525,9,Status.UNKNOWN,-25.228008270263672
76,0.0196078431372549,DFS:,8.000439643859863,3,Status.VERIFIED,SA0:,13.78602647781372,3,Status.VERIFIED,0.21794393658638,SA1:,13.643989324569702,3,Status.VERIFIED,0.21794393658638,SA2:,8.54013442993164,3,Status.VERIFIED,0.21794393658638,SA3:,8.554305076599121,3,Status.VERIFIED,0.21794393658638,SA4:,8.238184690475464,3,Status.VERIFIED,0.21794393658638,SA5:,15.654468536376951,3,Status.VERIFIED,0.21794393658638
76,0.0235294117647058,DFS:,201.71168541908264,83,Status.VERIFIED,SA0:,392.0219180583954,83,Status.VERIFIED,-0.6829690933227539,SA1:,362.813643693924,83,Status.VERIFIED,-0.6829690933227539,SA2:,318.86367559432983,83,Status.VERIFIED,-0.6829690933227539,SA3:,355.4067978858948,83,Status.VERIFIED,-0.6829690933227539,SA4:,361.0112819671631,83,Status.VERIFIED,-0.6829690933227539,SA5:,410.2938480377197,83,Status.VERIFIED,-0.6829690933227539
76,0.0392156862745098,DFS:,201.41085362434387,9,Status.ADV_EXAMPLE,SA0:,212.85392928123477,9,Status.ADV_EXAMPLE,-5.545634746551514,SA1:,261.5245461463928,11,Status.ADV_EXAMPLE,-5.545634746551514,SA2:,367.0254936218262,15,Status.ADV_EXAMPLE,-5.545634746551514,SA3:,286.03842759132385,13,Status.ADV_EXAMPLE,-5.545634746551514,SA4:,203.2849361896515,9,Status.ADV_EXAMPLE,-5.545634746551514,SA5:,244.37786173820496,11,Status.ADV_EXAMPLE,-5.545634746551514
78,0.0156862745098039,DFS:,109.4476318359375,57,Status.VERIFIED,SA0:,173.01493406295776,57,Status.VERIFIED,-0.0336444117128849,SA1:,135.9746081829071,57,Status.VERIFIED,-0.0336444117128849,SA2:,128.80627059936523,57,Status.VERIFIED,-0.0336444117128849,SA3:,133.69880962371826,57,Status.VERIFIED,-0.0336444117128849,SA4:,131.72321915626526,57,Status.VERIFIED,-0.0336444117128849,SA5:,134.91130232810974,57,Status.VERIFIED,-0.0336444117128849
79,0.0196078431372549,DFS:,63.85877227783203,39,Status.VERIFIED,SA0:,160.37889313697815,39,Status.VERIFIED,-0.1363116800785064,SA1:,193.876398563385,39,Status.VERIFIED,-0.1363116800785064,SA2:,82.4637439250946,39,Status.VERIFIED,-0.1363116800785064,SA3:,93.87113428115843,39,Status.VERIFIED,-0.1363116800785064,SA4:,76.41062521934509,39,Status.VERIFIED,-0.1363116800785064,SA5:,166.23987936973572,39,Status.VERIFIED,-0.1363116800785064
80,0.0196078431372549,DFS:,217.9185481071472,67,Status.VERIFIED,SA0:,392.8263883590698,67,Status.VERIFIED,-0.3116074502468109,SA1:,309.35407400131226,67,Status.VERIFIED,-0.3116074502468109,SA2:,345.14615511894226,67,Status.VERIFIED,-0.3116074502468109,SA3:,339.7192897796631,67,Status.VERIFIED,-0.3116074502468109,SA4:,326.9165201187134,67,Status.VERIFIED,-0.3116074502468109,SA5:,339.5486712455749,67,Status.VERIFIED,-0.3116074502468109
82,0.0156862745098039,DFS:,130.70032906532288,59,Status.VERIFIED,SA0:,203.58388543128967,59,Status.VERIFIED,-0.1130443960428237,SA1:,168.26892256736755,59,Status.VERIFIED,-0.1130443960428237,SA2:,167.70461177825928,59,Status.VERIFIED,-0.1130443960428237,SA3:,167.05242156982422,59,Status.VERIFIED,-0.1130443960428237,SA4:,213.63970351219177,59,Status.VERIFIED,-0.1130443960428237,SA5:,146.50763869285583,59,Status.VERIFIED,-0.1130443960428237
89,0.0156862745098039,DFS:,75.23614382743835,21,Status.VERIFIED,SA0:,78.17378687858582,21,Status.VERIFIED,-0.0983852669596672,SA1:,77.77137684822083,21,Status.VERIFIED,-0.0983852669596672,SA2:,76.75632739067078,21,Status.VERIFIED,-0.0983852669596672,SA3:,76.63397359848022,21,Status.VERIFIED,-0.0983852669596672,SA4:,78.04839777946472,21,Status.VERIFIED,-0.0983852669596672,SA5:,75.6262047290802,21,Status.VERIFIED,-0.0983852669596672
96,0.0156862745098039,DFS:,986.90789270401,239,Status.VERIFIED,SA0:,1001.2975561618804,211,Status.UNKNOWN,-0.4575873613357544,SA1:,1001.3122894763948,201,Status.UNKNOWN,-0.4575873613357544,SA2:,1001.476176738739,205,Status.UNKNOWN,-0.4575873613357544,SA3:,1001.2450456619264,209,Status.UNKNOWN,-0.4575873613357544,SA4:,1001.2652187347412,191,Status.UNKNOWN,-0.4575873613357544,SA5:,1001.2712950706482,225,Status.UNKNOWN,-0.4575873613357544
98,0.0470588235294117,DFS:,8.290474653244019,3,Status.VERIFIED,SA0:,8.233983039855957,3,Status.VERIFIED,0.1681472808122635,SA1:,8.467010021209717,3,Status.VERIFIED,0.1681472808122635,SA2:,8.51227617263794,3,Status.VERIFIED,0.1681472808122635,SA3:,8.251571655273438,3,Status.VERIFIED,0.1681472808122635,SA4:,8.611093282699585,3,Status.VERIFIED,0.1681472808122635,SA5:,8.201925277709961,3,Status.VERIFIED,0.1681472808122635
98,0.0509803921568627,DFS:,12.56459617614746,5,Status.VERIFIED,SA0:,12.885321378707886,5,Status.VERIFIED,-0.2201171666383743,SA1:,13.299075841903688,5,Status.VERIFIED,-0.2201171666383743,SA2:,12.467888593673706,5,Status.VERIFIED,-0.2201171666383743,SA3:,12.368797302246094,5,Status.VERIFIED,-0.2201171666383743,SA4:,12.391685485839844,5,Status.VERIFIED,-0.2201171666383743,SA5:,12.599081754684448,5,Status.VERIFIED,-0.2201171666383743
98,0.0549019607843137,DFS:,108.33159065246582,43,Status.VERIFIED,SA0:,111.520348072052,43,Status.VERIFIED,-0.6370431184768677,SA1:,109.51403784751892,43,Status.VERIFIED,-0.6370431184768677,SA2:,110.18613386154176,43,Status.VERIFIED,-0.6370431184768677,SA3:,108.7338593006134,43,Status.VERIFIED,-0.6370431184768677,SA4:,108.23297142982484,43,Status.VERIFIED,-0.6370431184768677,SA5:,109.99629497528076,43,Status.VERIFIED,-0.6370431184768677
99,0.0235294117647058,DFS:,42.299168825149536,17,Status.VERIFIED,SA0:,42.82435345649719,17,Status.VERIFIED,-0.3364330232143402,SA1:,41.65702629089356,17,Status.VERIFIED,-0.3364330232143402,SA2:,41.82252311706543,17,Status.VERIFIED,-0.3364330232143402,SA3:,41.85109186172485,17,Status.VERIFIED,-0.3364330232143402,SA4:,40.913166522979736,17,Status.VERIFIED,-0.3364330232143402,SA5:,41.92258405685425,17,Status.VERIFIED,-0.3364330232143402
