0,0,0.0313725490196078,Baseline:,5.22759747505188,3.1,Status.VERIFIED.1,abcrown:,Status.VERIFIED.2,0.5853,neuralsat,24.71733903884888,Status.VERIFIED,DFS:,4.252412796020508,3,Status.VERIFIED,0.016774982213974,Balance,4.164539467825617,3,Status.VERIFIED,0.016774982213974
1,0,0.0313725490196078,Baseline:,5.22759747505188,3.1,Status.VERIFIED.1,abcrown:,Status.VERIFIED.2,0.5853,neuralsat,24.71733903884888,Status.VERIFIED,DFS:,5.187298774719238,3,Status.VERIFIED,0.016774982213974,Balance,5.079230636044899,3,Status.VERIFIED,0.016774982213974
2,2,0.0627450980392156,Baseline:,377.95922017097473,65.0,Status.ADV_EXAMPLE,abcrown:,Status.UNKNOWN,1000.3026,neuralsat,529.1362299919128,Status.ADV_EXAMPLE,DFS:,847.5962707996368,129,Status.ADV_EXAMPLE,-800.5673217773438,Balance,831.8159063240684,101,Status.ADV_EXAMPLE,-800.5673217773438
3,5,0.0235294117647058,Baseline:,390.6363117694855,363.0,Status.VERIFIED,abcrown:,Status.VERIFIED,12.6479,neuralsat,27.98507332801819,Status.VERIFIED,DFS:,379.260555267334,363,Status.VERIFIED,-0.2973459959030151,Balance,255.22156768590008,269,Status.UNKNOWN,-0.2973459959030151
4,6,0.0274509803921568,Baseline:,27.4556531906128,25.0,Status.VERIFIED,abcrown:,Status.VERIFIED,0.2589,neuralsat,13.875187635421751,Status.VERIFIED,DFS:,26.47980785369873,25,Status.VERIFIED,-0.5394967198371887,Balance,25.698276778655863,25,Status.VERIFIED,-0.5394967198371887
5,8,0.0235294117647058,Baseline:,2.1095895767211914,5.0,Status.VERIFIED,abcrown:,Status.VERIFIED,0.3503,neuralsat,16.146723985671997,Status.VERIFIED,DFS:,2.40449595451355,5,Status.VERIFIED,-0.0456087402999401,Balance,2.2860091106751104,5,Status.VERIFIED,-0.0456087402999401
6,9,0.0313725490196078,Baseline:,32.435601234436035,33.0,Status.VERIFIED,abcrown:,Status.VERIFIED,0.1802,neuralsat,12.603343725204468,Status.VERIFIED,DFS:,32.90054178237915,33,Status.VERIFIED,-0.0440326035022735,Balance,32.519506872866344,33,Status.VERIFIED,-0.0440326035022735
8,13,0.0392156862745098,Baseline:,74.58730030059814,69.0,Status.VERIFIED,abcrown:,Status.VERIFIED,20.4625,neuralsat,14.724097728729248,Status.VERIFIED,DFS:,74.49910044670105,69,Status.VERIFIED,-0.4952558279037475,Balance,72.01154016265887,69,Status.VERIFIED,-0.4952558279037475
9,15,0.0313725490196078,Baseline:,483.0479929447174,521.0,Status.VERIFIED,abcrown:,Status.VERIFIED,0.3117,neuralsat,15.48522138595581,Status.VERIFIED,DFS:,487.93242263793945,521,Status.VERIFIED,-0.4201414287090301,Balance,346.15012982189074,117,Status.UNKNOWN,-0.4201414287090301
10,18,0.0156862745098039,Baseline:,209.2682557106018,205.0,Status.VERIFIED,abcrown:,Status.VERIFIED,5.4737,neuralsat,10.47041630744934,Status.VERIFIED,DFS:,190.2011282444,205,Status.VERIFIED,-0.4694209098815918,Balance,182.13646211206773,183,Status.UNKNOWN,-0.4694209098815918
11,18,0.0274509803921568,Baseline:,78.68247818946838,47.0,Status.ADV_EXAMPLE,abcrown:,Status.UNKNOWN,1000.2781,neuralsat,53.49072194099426,Status.ADV_EXAMPLE,DFS:,42.22972798347473,23,Status.ADV_EXAMPLE,-8.913382530212402,Balance,30.984161642088896,17,Status.ADV_EXAMPLE,-8.913382530212402
14,21,0.0274509803921568,Baseline:,11.743406534194946,11.0,Status.VERIFIED,abcrown:,Status.VERIFIED,0.3638,neuralsat,19.35527610778809,Status.VERIFIED,DFS:,10.759559631347656,11,Status.VERIFIED,-0.2106454819440841,Balance,10.396820345651154,11,Status.VERIFIED,-0.2106454819440841
15,25,0.0509803921568627,Baseline:,5.776076793670654,13.0,Status.VERIFIED,abcrown:,Status.VERIFIED,0.1359,neuralsat,10.377132654190063,Status.VERIFIED,DFS:,6.843299388885498,13,Status.VERIFIED,-0.1765350997447967,Balance,6.705523059191597,13,Status.VERIFIED,-0.1765350997447967
16,25,0.0549019607843137,Baseline:,340.8809881210327,329.0,Status.VERIFIED,abcrown:,Status.VERIFIED,3.5308,neuralsat,14.41693639755249,Status.VERIFIED,DFS:,342.09136271476746,329,Status.VERIFIED,-1.1337807178497314,Balance,277.69036939102654,113,Status.UNKNOWN,-1.1337807178497314
17,26,0.0235294117647058,Baseline:,114.82280111312866,111.0,Status.VERIFIED,abcrown:,Status.VERIFIED,0.2762,neuralsat,17.53859305381775,Status.VERIFIED,DFS:,106.634859085083,111,Status.VERIFIED,-0.4144715666770935,Balance,74.7453780019246,75,Status.UNKNOWN,-0.4144715666770935
