id,eps,oliva_greedy,oliva_greedy_time,oliva_greedy_visit,oliva_greedy_status,oliva_greedy_lb,oliva_balance,oliva_balance_time,oliva_balance_visit,oliva_balance_status,oliva_balance_lb,neuralsat,neuralsat_time,neuralsat_status,bab_baseline,bab_baseline_time,bab_baseline_visit,bab_baseline_status,abcrown,abcrown_status,abcrown_time
13,0.0313725490196078,DFS:,18.11372900009156,3,Status.VERIFIED,0.3656998574733734,Balance,19.136470674651783,3,Status.VERIFIED,0.3656998574733734,neuralsat,10.189729690551758,Status.VERIFIED,BaB-Baseline:,14.974098682403564,3,Status.VERIFIED,abcrown:,Status.VERIFIED,69.9637
13,0.0352941176470588,DFS:,119.86499333381651,7,Status.VERIFIED,-1.0172539949417114,Balance,978.1127781571656,71,Status.UNKNOWN,-1.0172539949417114,neuralsat,1000.1120269298552,Status.UNKNOWN,BaB-Baseline:,1006.4101631641388,99,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1816
13,0.0392156862745098,DFS:,421.0486578941345,21,Status.VERIFIED,-2.719679117202759,Balance,358.3227705657127,51,Status.VERIFIED,-2.719679117202759,neuralsat,1000.1119465827942,Status.UNKNOWN,BaB-Baseline:,1005.6388478279114,74,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.112
13,0.0431372549019607,DFS:,586.2350256443024,23,Status.VERIFIED,-4.652609348297119,Balance,523.6574952842685,41,Status.VERIFIED,-4.652609348297119,neuralsat,1000.1120171546936,Status.UNKNOWN,BaB-Baseline:,1006.1207439899443,54,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1379
13,0.0470588235294117,DFS:,905.7636289596558,29,Status.VERIFIED,-6.879170894622803,Balance,629.3354269536117,33,Status.VERIFIED,-6.879170894622803,neuralsat,1000.1081635951996,Status.UNKNOWN,BaB-Baseline:,1010.642096042633,46,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1467
13,0.0509803921568627,DFS:,1003.842925786972,29,Status.UNKNOWN,-9.07831859588623,Balance,512.3938895711896,31,Status.UNKNOWN,-9.07831859588623,neuralsat,1000.1112337112428,Status.UNKNOWN,BaB-Baseline:,1012.3754374980928,40,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2112
13,0.0549019607843137,DFS:,1003.8430531024932,25,Status.UNKNOWN,-11.446664810180664,Balance,855.8571330615141,27,Status.UNKNOWN,-11.446664810180664,neuralsat,1000.1121397018431,Status.UNKNOWN,BaB-Baseline:,1021.3005566596984,34,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2315
13,0.0588235294117647,DFS:,1008.1032614707948,25,Status.UNKNOWN,-14.062503814697266,Balance,989.4041007979928,25,Status.UNKNOWN,-14.062503814697266,neuralsat,1000.112802028656,Status.UNKNOWN,BaB-Baseline:,1027.2898471355438,32,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2254
13,0.0627450980392156,DFS:,1025.0032105445862,21,Status.UNKNOWN,-16.722055435180664,Balance,978.6089764336956,21,Status.UNKNOWN,-16.722055435180664,neuralsat,1000.10809135437,Status.UNKNOWN,BaB-Baseline:,1026.1018528938291,27,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1455
14,0.0196078431372549,DFS:,11.077464580535889,3,Status.VERIFIED,0.0798387229442596,Balance,10.75922515053344,3,Status.VERIFIED,0.0798387229442596,neuralsat,2.333393096923828,Status.VERIFIED,BaB-Baseline:,9.847193479537964,3,Status.VERIFIED,abcrown:,Status.VERIFIED,0.1871
14,0.0235294117647058,DFS:,32.147708892822266,9,Status.VERIFIED,-0.5138681530952454,Balance,656.07313018347,311,Status.UNKNOWN,-0.5138681530952454,neuralsat,5.289892673492432,Status.VERIFIED,BaB-Baseline:,1004.1951532363892,428,Status.UNKNOWN,abcrown:,Status.VERIFIED,58.3781
14,0.0274509803921568,DFS:,554.2520062923431,45,Status.VERIFIED,-1.6352161169052124,Balance,555.8099151041715,99,Status.VERIFIED,-1.6352161169052124,neuralsat,124.65312600135805,Status.VERIFIED,BaB-Baseline:,1003.5681028366088,120,Status.UNKNOWN,abcrown:,Status.VERIFIED,409.5354
14,0.0313725490196078,DFS:,1018.8694448471068,41,Status.UNKNOWN,-3.0123507976531982,Balance,537.1150157417926,49,Status.UNKNOWN,-3.0123507976531982,neuralsat,1000.112842321396,Status.UNKNOWN,BaB-Baseline:,1006.7424910068512,62,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2044
14,0.0352941176470588,DFS:,1014.2480685710908,35,Status.UNKNOWN,-5.663762092590332,Balance,734.0328521193247,45,Status.UNKNOWN,-5.663762092590332,neuralsat,1000.109957933426,Status.UNKNOWN,BaB-Baseline:,1007.0806772708892,54,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1906
14,0.0392156862745098,DFS:,1011.6782581806184,37,Status.UNKNOWN,-8.565732955932617,Balance,525.6908832940863,39,Status.UNKNOWN,-8.565732955932617,neuralsat,1000.1089823246002,Status.UNKNOWN,BaB-Baseline:,1023.133650779724,46,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2892
15,0.0078431372549019,DFS:,21.74370765686035,7,Status.VERIFIED,-0.0307949092239141,Balance,18.361871716564,421,Status.VERIFIED,-0.0307949092239141,neuralsat,7.036418199539185,Status.VERIFIED,BaB-Baseline:,1004.0501482486724,549,Status.UNKNOWN,abcrown:,Status.VERIFIED,0.1726
16,0.0274509803921568,DFS:,48.1300356388092,9,Status.VERIFIED,-0.0188771933317184,Balance,47.17916534571802,31,Status.VERIFIED,-0.0188771933317184,neuralsat,2.7317593097686768,Status.VERIFIED,BaB-Baseline:,111.53439283370972,31,Status.VERIFIED,abcrown:,Status.VERIFIED,0.2043
16,0.0313725490196078,DFS:,120.53488087654114,15,Status.VERIFIED,-0.7306336164474487,Balance,97.75284130731931,155,Status.VERIFIED,-0.7306336164474487,neuralsat,6.033508062362671,Status.VERIFIED,BaB-Baseline:,1005.4774301052094,189,Status.UNKNOWN,abcrown:,Status.VERIFIED,59.0967
16,0.0352941176470588,DFS:,294.5580666065216,17,Status.VERIFIED,-1.294865369796753,Balance,273.47063620796433,77,Status.VERIFIED,-1.294865369796753,neuralsat,9.871899843215942,Status.VERIFIED,BaB-Baseline:,1004.491358757019,92,Status.UNKNOWN,abcrown:,Status.VERIFIED,62.6559
16,0.0392156862745098,DFS:,1015.1461832523346,51,Status.UNKNOWN,-3.0388293266296387,Balance,975.6539559765212,51,Status.UNKNOWN,-3.0388293266296387,neuralsat,306.85343527793884,Status.VERIFIED,BaB-Baseline:,1012.6485996246338,62,Status.UNKNOWN,abcrown:,Status.VERIFIED,897.8306
16,0.0431372549019607,DFS:,1020.1398050785064,45,Status.UNKNOWN,-5.282083034515381,Balance,1000.765440795693,45,Status.UNKNOWN,-5.282083034515381,neuralsat,1000.1089050769806,Status.UNKNOWN,BaB-Baseline:,1010.849146604538,53,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1802
16,0.0470588235294117,DFS:,1012.380232334137,31,Status.UNKNOWN,-7.75441837310791,Balance,928.6640932042172,37,Status.UNKNOWN,-7.75441837310791,neuralsat,1000.1161570549012,Status.UNKNOWN,BaB-Baseline:,1008.22833776474,44,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2813
16,0.0509803921568627,DFS:,928.6190509796144,25,Status.VERIFIED,-10.60314655303955,Balance,824.0181051566791,31,Status.VERIFIED,-10.60314655303955,neuralsat,1000.1164548397064,Status.UNKNOWN,BaB-Baseline:,1021.9638481140136,38,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.3032
16,0.0549019607843137,DFS:,1053.3446295261383,27,Status.UNKNOWN,-13.735589981079102,Balance,1029.9939505101872,27,Status.UNKNOWN,-13.735589981079102,neuralsat,1000.1146996021272,Status.UNKNOWN,BaB-Baseline:,1006.3591072559356,32,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2986
16,0.0588235294117647,DFS:,1017.512814283371,19,Status.UNKNOWN,-17.210920333862305,Balance,1020.598152606912,23,Status.UNKNOWN,-17.210920333862305,neuralsat,1000.11381316185,Status.UNKNOWN,BaB-Baseline:,1024.9074087142944,28,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1686
16,0.0627450980392156,DFS:,1050.238562583923,19,Status.UNKNOWN,-20.7605037689209,Balance,1006.4896761750116,19,Status.UNKNOWN,-20.7605037689209,neuralsat,1000.1114571094512,Status.UNKNOWN,BaB-Baseline:,1023.3070578575134,23,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2085
