id,eps,dfs_type,dfs_time,dfs_visit,dfs_status,sa0_type,sa0_time,sa0_visit,sa0_status,sa0_status_lb,sa1_type,sa1_time,sa1_visit,sa1_status,sa1_status_lb,sa2_type,sa2_time,sa2_visit,sa2_status,sa2_status_lb,sa3_type,sa3_time,sa3_visit,sa3_status,sa3_status_lb,sa4_type,sa4_time,sa4_visit,sa4_status,sa4_status_lb,sa5_type,sa5_time,sa5_visit,sa5_status,sa5_status_lb
14,0.0196078431372549,DFS:,11.077464580535889,3,Status.VERIFIED,SA0:,6.054285526275635,3,Status.VERIFIED,0.0798386931419372,SA1:,5.83086085319519,3,Status.VERIFIED,0.0798386931419372,SA2:,6.053045749664307,3,Status.VERIFIED,0.0798386931419372,SA3:,5.915412425994873,3,Status.VERIFIED,0.0798386931419372,SA4:,5.867173433303833,3,Status.VERIFIED,0.0798386931419372,SA5:,6.204977989196777,3,Status.VERIFIED,0.0798386931419372
16,0.0274509803921568,DFS:,136.5462064743042,31,Status.VERIFIED,SA0:,72.77277636528015,31,Status.VERIFIED,-0.0188772082328796,SA1:,72.877272605896,31,Status.VERIFIED,-0.0188772082328796,SA2:,73.16737914085388,31,Status.VERIFIED,-0.0188772082328796,SA3:,73.42324209213257,31,Status.VERIFIED,-0.0188772082328796,SA4:,74.55946898460388,31,Status.VERIFIED,-0.0188772082328796,SA5:,73.68389892578125,31,Status.VERIFIED,-0.0188772082328796
18,0.0117647058823529,DFS:,9.007566928863524,3,Status.VERIFIED,SA0:,4.692775726318359,3,Status.VERIFIED,0.0175229180604219,SA1:,4.56418251991272,3,Status.VERIFIED,0.0175229180604219,SA2:,5.100744247436523,3,Status.VERIFIED,0.0175229180604219,SA3:,4.806058406829834,3,Status.VERIFIED,0.0175229180604219,SA4:,4.951828479766846,3,Status.VERIFIED,0.0175229180604219,SA5:,5.019083261489868,3,Status.VERIFIED,0.0175229180604219
21,0.0274509803921568,DFS:,9.701959371566772,3,Status.VERIFIED,SA0:,5.007275104522705,3,Status.VERIFIED,0.0037593061570078,SA1:,4.88289213180542,3,Status.VERIFIED,0.0037593061570078,SA2:,5.052480220794678,3,Status.VERIFIED,0.0037593061570078,SA3:,4.8558526039123535,3,Status.VERIFIED,0.0037593061570078,SA4:,4.847562074661255,3,Status.VERIFIED,0.0037593061570078,SA5:,5.056318759918213,3,Status.VERIFIED,0.0037593061570078
21,0.0509803921568627,DFS:,23.2415578365326,2,Status.ADV_EXAMPLE,SA0:,13.219631910324097,2,Status.VERIFIED,,SA1:,12.808101892471312,2,Status.VERIFIED,,SA2:,12.922125577926636,2,Status.VERIFIED,,SA3:,12.756022453308104,2,Status.VERIFIED,,SA4:,12.79675030708313,2,Status.VERIFIED,,SA5:,12.940585613250732,2,Status.VERIFIED,
23,0.0078431372549019,DFS:,18.628573179244995,7,Status.VERIFIED,SA0:,9.772367000579834,7,Status.VERIFIED,-0.0321963168680667,SA1:,9.921294212341309,7,Status.VERIFIED,-0.0321963168680667,SA2:,10.17952585220337,7,Status.VERIFIED,-0.0321963168680667,SA3:,9.741875648498535,7,Status.VERIFIED,-0.0321963168680667,SA4:,10.027494668960571,7,Status.VERIFIED,-0.0321963168680667,SA5:,9.507035493850708,7,Status.VERIFIED,-0.0321963168680667
26,0.0117647058823529,DFS:,124.25928235054016,51,Status.VERIFIED,SA0:,67.9789605140686,51,Status.VERIFIED,-0.0370536558330059,SA1:,69.46298885345459,51,Status.VERIFIED,-0.0370536558330059,SA2:,68.04778265953064,51,Status.VERIFIED,-0.0370536558330059,SA3:,68.11318397521973,51,Status.VERIFIED,-0.0370536558330059,SA4:,69.37793803215027,51,Status.VERIFIED,-0.0370536558330059,SA5:,69.29401993751526,51,Status.VERIFIED,-0.0370536558330059
29,0.0196078431372549,DFS:,83.80951380729675,17,Status.VERIFIED,SA0:,45.97680187225342,17,Status.VERIFIED,-0.7011634707450867,SA1:,45.51285433769226,17,Status.VERIFIED,-0.7011634707450867,SA2:,45.681617736816406,17,Status.VERIFIED,-0.7011634707450867,SA3:,45.349942684173584,17,Status.VERIFIED,-0.7011634707450867,SA4:,45.5682168006897,17,Status.VERIFIED,-0.7011634707450867,SA5:,45.617106676101685,17,Status.VERIFIED,-0.7011634707450867
29,0.0352941176470588,DFS:,217.12546133995056,9,Status.ADV_EXAMPLE,SA0:,119.28347110748292,9,Status.ADV_EXAMPLE,-7.99541711807251,SA1:,91.88599252700806,7,Status.ADV_EXAMPLE,-7.99541711807251,SA2:,91.57216596603394,7,Status.ADV_EXAMPLE,-7.99541711807251,SA3:,226.2660596370697,17,Status.ADV_EXAMPLE,-7.99541711807251,SA4:,277.5219130516052,21,Status.ADV_EXAMPLE,-7.99541711807251,SA5:,170.49580121040344,13,Status.ADV_EXAMPLE,-7.99541711807251
34,0.0235294117647058,DFS:,60.87371301651001,21,Status.VERIFIED,SA0:,29.97333693504333,21,Status.VERIFIED,-0.2211769521236419,SA1:,30.156511545181274,21,Status.VERIFIED,-0.2211769521236419,SA2:,30.04073667526245,21,Status.VERIFIED,-0.2211769521236419,SA3:,29.972039699554443,21,Status.VERIFIED,-0.2211769521236419,SA4:,29.9945285320282,21,Status.VERIFIED,-0.2211769521236419,SA5:,29.969698667526245,21,Status.VERIFIED,-0.2211769521236419
