29,0.0196078431372549,DFS:,45.03534150123596,17,Status.VERIFIED,SA0:,44.492979764938354,17,Status.VERIFIED,-0.7011634707450867,SA1:,44.52587080001831,17,Status.VERIFIED,-0.7011634707450867,SA2:,44.243828773498535,17,Status.VERIFIED,-0.7011634707450867,SA3:,44.31543231010437,17,Status.VERIFIED,-0.7011634707450867,SA4:,44.24612379074097,17,Status.VERIFIED,-0.7011634707450867,SA5:,44.58089327812195,17,Status.VERIFIED,-0.7011634707450867
29,0.0352941176470588,DFS:,117.91172099113464,9,Status.ADV_EXAMPLE,SA0:,141.76260256767273,11,Status.ADV_EXAMPLE,-7.99541711807251,SA1:,115.8249864578247,9,Status.ADV_EXAMPLE,-7.99541711807251,SA2:,304.9790349006653,23,Status.ADV_EXAMPLE,-7.99541711807251,SA3:,90.28467297554016,7,Status.ADV_EXAMPLE,-7.99541711807251,SA4:,195.61442065238953,15,Status.ADV_EXAMPLE,-7.99541711807251,SA5:,116.05880856513977,9,Status.ADV_EXAMPLE,-7.99541711807251
34,0.0235294117647058,DFS:,30.95546841621399,21,Status.VERIFIED,SA0:,28.883679389953613,21,Status.VERIFIED,-0.22117695212364197,SA1:,28.891587734222412,21,Status.VERIFIED,-0.22117695212364197,SA2:,28.75655508041382,21,Status.VERIFIED,-0.22117695212364197,SA3:,28.778403282165527,21,Status.VERIFIED,-0.22117695212364197,SA4:,29.16572666168213,21,Status.VERIFIED,-0.22117695212364197,SA5:,29.254114627838135,21,Status.VERIFIED,-0.22117695212364197
38,0.0196078431372549,DFS:,25.103639364242554,15,Status.VERIFIED,SA0:,23.572679042816162,15,Status.VERIFIED,-0.12081146985292435,SA1:,23.9472074508667,15,Status.VERIFIED,-0.12081146985292435,SA2:,23.585527658462524,15,Status.VERIFIED,-0.12081146985292435,SA3:,23.593560934066772,15,Status.VERIFIED,-0.12081146985292435,SA4:,23.6134352684021,15,Status.VERIFIED,-0.12081146985292435,SA5:,23.652570724487305,15,Status.VERIFIED,-0.12081146985292435
45,0.0274509803921568,DFS:,237.81756949424744,107,Status.VERIFIED,SA0:,1001.3814659118652,81,Status.UNKNOWN,-0.2851881682872772,SA1:,1001.3740921020508,95,Status.UNKNOWN,-0.2851881682872772,SA2:,230.63721895217896,107,Status.VERIFIED,-0.2851881682872772,SA3:,230.12505984306335,107,Status.VERIFIED,-0.2851881682872772,SA4:,230.51974034309387,107,Status.VERIFIED,-0.2851881682872772,SA5:,231.20372438430786,107,Status.VERIFIED,-0.2851881682872772
50,0.0509803921568627,DFS:,133.13910484313965,7,Status.ADV_EXAMPLE,SA0:,202.17895102500916,11,Status.ADV_EXAMPLE,-12.752203941345215,SA1:,163.00197100639343,9,Status.ADV_EXAMPLE,-12.752203941345215,SA2:,162.90861320495605,9,Status.ADV_EXAMPLE,-12.752203941345215,SA3:,202.20207285881042,11,Status.ADV_EXAMPLE,-12.752203941345215,SA4:,277.9583661556244,15,Status.ADV_EXAMPLE,-12.752203941345215,SA5:,166.1450731754303,9,Status.ADV_EXAMPLE,-12.752203941345215
50,0.0549019607843137,DFS:,58.67746925354004,2,Status.ADV_EXAMPLE,SA0:,57.340553522109985,2,Status.ADV_EXAMPLE,,SA1:,57.32726740837097,2,Status.ADV_EXAMPLE,,SA2:,57.380879163742065,2,Status.ADV_EXAMPLE,,SA3:,57.22935461997986,2,Status.ADV_EXAMPLE,,SA4:,57.14429569244385,2,Status.ADV_EXAMPLE,,SA5:,57.049012422561646,2,Status.ADV_EXAMPLE,
53,0.0078431372549019,DFS:,7.9902355670928955,5,Status.VERIFIED,SA0:,7.428558349609375,5,Status.VERIFIED,-0.03791936859488487,SA1:,7.497390031814575,5,Status.VERIFIED,-0.03791936859488487,SA2:,7.504361629486084,5,Status.VERIFIED,-0.03791936859488487,SA3:,7.356749773025513,5,Status.VERIFIED,-0.03791936859488487,SA4:,7.546497344970703,5,Status.VERIFIED,-0.03791936859488487,SA5:,7.371143579483032,5,Status.VERIFIED,-0.03791936859488487
54,0.0235294117647058,DFS:,117.42777490615845,79,Status.VERIFIED,SA0:,111.3518419265747,73,Status.VERIFIED,-0.3679770231246948,SA1:,121.4993789196014,73,Status.VERIFIED,-0.3679770231246948,SA2:,122.350426197052,75,Status.VERIFIED,-0.3679770231246948,SA3:,111.63880968093872,79,Status.VERIFIED,-0.3679770231246948,SA4:,111.18106484413147,79,Status.VERIFIED,-0.3679770231246948,SA5:,110.43101668357849,79,Status.VERIFIED,-0.3679770231246948
55,0.0156862745098039,DFS:,4.569784879684448,3,Status.VERIFIED,SA0:,4.510462760925293,3,Status.VERIFIED,0.05927518010139465,SA1:,4.623648643493652,3,Status.VERIFIED,0.05927518010139465,SA2:,4.51454758644104,3,Status.VERIFIED,0.05927518010139465,SA3:,4.48979640007019,3,Status.VERIFIED,0.05927518010139465,SA4:,4.703287124633789,3,Status.VERIFIED,0.05927518010139465,SA5:,4.4738829135894775,3,Status.VERIFIED,0.05927518010139465
55,0.0196078431372549,DFS:,1002.8821287155151,611,Status.UNKNOWN,SA0:,1001.4147701263428,645,Status.UNKNOWN,-0.7311344742774963,SA1:,1002.998042345047,645,Status.UNKNOWN,-0.7311344742774963,SA2:,1002.5438888072968,645,Status.UNKNOWN,-0.7311344742774963,SA3:,1003.3212718963623,641,Status.UNKNOWN,-0.7311344742774963,SA4:,1002.7936520576477,621,Status.UNKNOWN,-0.7311344742774963,SA5:,1004.5566213130951,603,Status.UNKNOWN,-0.7311344742774963
66,0.0156862745098039,DFS:,41.72807240486145,23,Status.VERIFIED,SA0:,41.18520712852478,23,Status.VERIFIED,-0.2439275085926056,SA1:,42.050910234451294,23,Status.VERIFIED,-0.2439275085926056,SA2:,40.66590976715088,23,Status.VERIFIED,-0.2439275085926056,SA3:,40.397533655166626,23,Status.VERIFIED,-0.2439275085926056,SA4:,40.4425687789917,23,Status.VERIFIED,-0.2439275085926056,SA5:,40.829139947891235,23,Status.VERIFIED,-0.2439275085926056
66,0.0196078431372549,DFS:,1001.645646572113,491,Status.UNKNOWN,SA0:,1002.2437243461609,533,Status.UNKNOWN,-1.2672202587127686,SA1:,1002.4640128612518,529,Status.UNKNOWN,-1.2672202587127686,SA2:,1004.6010239124298,521,Status.UNKNOWN,-1.2672202587127686,SA3:,1004.8601760864258,511,Status.UNKNOWN,-1.2672202587127686,SA4:,1003.4558067321777,491,Status.UNKNOWN,-1.2672202587127686,SA5:,1002.8997025489807,475,Status.UNKNOWN,-1.2672202587127686
68,0.0078431372549019,DFS:,5.274131536483765,3,Status.VERIFIED,SA0:,4.918969392776489,3,Status.VERIFIED,0.0234818272292614,SA1:,5.00818943977356,3,Status.VERIFIED,0.0234818272292614,SA2:,4.851312875747681,3,Status.VERIFIED,0.0234818272292614,SA3:,4.981080770492554,3,Status.VERIFIED,0.0234818272292614,SA4:,4.91777491569519,3,Status.VERIFIED,0.0234818272292614,SA5:,4.88154149055481,3,Status.VERIFIED,0.0234818272292614
