0,1,0.0274509803921568,Baseline:,19.384076833724976,41.0,Status.VERIFIED,abcrown:,Status.VERIFIED,1.8741,neuralsat,16.14393448829651,Status.VERIFIED,DFS:,16.854690313339233,41,Status.VERIFIED,-0.4406359493732452,Balance,16.246858547018874,41,Status.VERIFIED,-0.4406359493732452
1,1,0.0274509803921568,Baseline:,19.384076833724976,41.0,Status.VERIFIED,abcrown:,Status.VERIFIED,1.8741,neuralsat,16.14393448829651,Status.VERIFIED,DFS:,19.275476932525635,41,Status.VERIFIED,-0.4406359493732452,Balance,18.68151336709632,41,Status.VERIFIED,-0.4406359493732452
2,2,0.0156862745098039,Baseline:,1.1206817626953125,5.0,Status.VERIFIED,abcrown:,Status.VERIFIED,0.0762,neuralsat,13.784271955490112,Status.VERIFIED,DFS:,1.1242830753326416,5,Status.VERIFIED,-0.0492402575910091,Balance,1.097100583874441,5,Status.VERIFIED,-0.0492402575910091
3,2,0.0156862745098039,Baseline:,1.1206817626953125,5.0,Status.VERIFIED,abcrown:,Status.VERIFIED,0.0762,neuralsat,13.784271955490112,Status.VERIFIED,DFS:,1.4098105430603027,5,Status.VERIFIED,-0.0492402575910091,Balance,1.3865264855769026,5,Status.VERIFIED,-0.0492402575910091
8,6,0.0196078431372549,Baseline:,3.44587516784668,17.0,Status.VERIFIED,abcrown:,Status.VERIFIED,2.1971,neuralsat,14.14308738708496,Status.VERIFIED,DFS:,3.5079119205474854,17,Status.VERIFIED,-0.1359836310148239,Balance,3.34022461884045,17,Status.VERIFIED,-0.1359836310148239
9,6,0.0196078431372549,Baseline:,3.44587516784668,17.0,Status.VERIFIED,abcrown:,Status.VERIFIED,2.1971,neuralsat,14.14308738708496,Status.VERIFIED,DFS:,4.197354555130005,17,Status.VERIFIED,-0.1359836310148239,Balance,4.011044507974898,17,Status.VERIFIED,-0.1359836310148239
12,7,0.0235294117647058,Baseline:,482.9518699645996,669.0,Status.VERIFIED,abcrown:,Status.VERIFIED,6.9798,neuralsat,10.600418090820312,Status.VERIFIED,DFS:,369.1364781856537,669,Status.VERIFIED,-0.565262496471405,Balance,219.41427601947825,411,Status.VERIFIED,-0.565262496471405
15,10,0.0470588235294117,Baseline:,15.071616411209106,21.0,Status.VERIFIED,abcrown:,Status.VERIFIED,0.0863,neuralsat,15.916216850280762,Status.VERIFIED,DFS:,12.171199798583984,21,Status.VERIFIED,-0.2112695872783661,Balance,11.655433738319676,21,Status.VERIFIED,-0.2112695872783661
16,11,0.0313725490196078,Baseline:,1.885993242263794,5.0,Status.VERIFIED,abcrown:,Status.VERIFIED,0.0884,neuralsat,16.050837755203247,Status.VERIFIED,DFS:,1.7775561809539795,5,Status.VERIFIED,-0.0980742648243904,Balance,1.7108691024886076,5,Status.VERIFIED,-0.0980742648243904
17,11,0.0352941176470588,Baseline:,80.39275431632996,133.0,Status.VERIFIED,abcrown:,Status.VERIFIED,2.0341,neuralsat,15.635417699813845,Status.VERIFIED,DFS:,71.02668023109436,133,Status.VERIFIED,-0.493435651063919,Balance,55.19961445659892,121,Status.VERIFIED,-0.493435651063919
